ip_address,school_name,hostname,phase2_match,asn,whois_org,is_hosting,whois_match,fcc_match,score,confidence,ripe_validated,ripe_validated
163.153.159.211,Malone Middle School,211.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.210,Malone Middle School,210.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.212,Malone Middle School,212.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.215,Malone Middle School,215.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.207,Malone Middle School,207.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.213,Malone Middle School,213.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.216,Malone Middle School,216.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.214,Malone Middle School,214.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.219,Malone Middle School,219.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.217,Malone Middle School,217.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.218,Malone Middle School,218.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.220,Malone Middle School,220.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.229,Malone Middle School,229.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.222,Malone Middle School,222.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.225,Malone Middle School,225.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.228,Malone Middle School,228.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.223,Malone Middle School,223.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.221,Malone Middle School,221.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.227,Malone Middle School,227.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.224,Malone Middle School,224.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.230,Malone Middle School,230.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.226,Malone Middle School,226.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.232,Malone Middle School,232.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.231,Malone Middle School,231.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.234,Malone Middle School,234.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.233,Malone Middle School,233.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.236,Malone Middle School,236.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.237,Malone Middle School,237.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.238,Malone Middle School,238.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.241,Malone Middle School,241.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.235,Malone Middle School,235.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.240,Malone Middle School,240.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.239,Malone Middle School,239.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.242,Malone Middle School,242.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.244,Malone Middle School,244.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.243,Malone Middle School,243.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.246,Malone Middle School,246.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.248,Malone Middle School,248.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.247,Malone Middle School,247.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.245,Malone Middle School,245.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.249,Malone Middle School,249.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.253,Malone Middle School,253.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.251,Malone Middle School,251.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.252,Malone Middle School,252.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.250,Malone Middle School,250.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
163.153.159.254,Malone Middle School,254.159.cpcs.k12.ny.us,partial_match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium,yes,yes
170.24.142.8,Marion G. Vedder Elementary School,barracuda.msd.k12.ny.us,partial_match,395384,"MUFSD-1 - Massapequa Union Free School District, US",no,yes,no,2,medium,yes,yes
192.100.55.179,Marion G. Vedder Elementary School,acad179.adelphi.edu,partial_match,20306,"ADELPHI - Adelphi University, US",no,yes,no,2,medium,yes,yes
64.19.74.218,Ohio Elementary School,school-bus-yellow.pollock.westelcom.com,partial_match,,,no,yes,yes,3,high,yes,yes
63.119.227.174,Rocky Point Middle/High School,sharepoint.holmdelschools.org,match,701,"UUNET - Verizon Business, US",no,yes,yes,3,high,yes,yes
170.24.142.8,Santapogue Elementary School,barracuda.msd.k12.ny.us,partial_match,395384,"MUFSD-1 - Massapequa Union Free School District, US",no,yes,no,2,medium,yes,yes
192.100.55.179,Santapogue Elementary School,acad179.adelphi.edu,partial_match,20306,"ADELPHI - Adelphi University, US",no,yes,no,2,medium,yes,yes
170.24.142.8,Susan E. Wiley Elementary School,barracuda.msd.k12.ny.us,partial_match,395384,"MUFSD-1 - Massapequa Union Free School District, US",no,yes,no,2,medium,yes,yes
192.100.55.179,Susan E. Wiley Elementary School,acad179.adelphi.edu,partial_match,20306,"ADELPHI - Adelphi University, US",no,yes,no,2,medium,yes,yes
170.24.142.8,Vanderbilt Elementary School,barracuda.msd.k12.ny.us,partial_match,395384,"MUFSD-1 - Massapequa Union Free School District, US",no,yes,no,2,medium,yes,yes
192.100.55.179,Vanderbilt Elementary School,acad179.adelphi.edu,partial_match,20306,"ADELPHI - Adelphi University, US",no,yes,no,2,medium,yes,yes
96.5.113.73,Whitehall Elementary School,ge0-2.kashmere-hs.houston-isd.tx.ena.net,partial_match,11686,"ZAYO-ENA-11686 - Zayo Bandwidth, US",no,yes,no,2,medium,yes,yes
208.125.168.51,Abraham Wing Elementary School,northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.52,Abraham Wing Elementary School,barracuda.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.54,Abraham Wing Elementary School,nwschoolrpt.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.55,Abraham Wing Elementary School,northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.56,Abraham Wing Elementary School,schooltool.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.53,Abraham Wing Elementary School,nwmail1.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.60,Abraham Wing Elementary School,nwmx.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.154.227,Accompsett Elementary School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Accompsett Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.154.227,Accompsett Middle School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Accompsett Middle School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
65.254.5.2,Bay Shore High School,bsraptor1.bvr.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.5,Bay Shore High School,bsfw2-1605.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.1,Bay Shore High School,gw.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.11,Bay Shore High School,mail.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.3,Bay Shore High School,bs3640.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.13,Bay Shore High School,finance01.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.9,Bay Shore High School,mail1.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.17,Bay Shore High School,bay-remote.msmain.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.6,Bay Shore High School,bssdfilter.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.15,Bay Shore High School,eportfolio.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.8,Bay Shore High School,www2.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.10,Bay Shore High School,mail2.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.14,Bay Shore High School,mis.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.16,Bay Shore High School,bay-ms-ts02.msmain.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.22,Bay Shore High School,mailfilter.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.4,Bay Shore High School,1600-out.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.7,Bay Shore High School,bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.23,Bay Shore High School,mailgw.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.12,Bay Shore High School,raptor.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.19,Bay Shore High School,tel.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.26,Bay Shore High School,kevin-s-nj.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.18,Bay Shore High School,bay-ms-ts01.msmain.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.33,Bay Shore High School,icampus.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.25,Bay Shore High School,hpe.bayshoreschools.org,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.24,Bay Shore High School,ftpwww.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.21,Bay Shore High School,s.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.41,Bay Shore High School,traveler.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.40,Bay Shore High School,smr.bayshoreschools.org,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.20,Bay Shore High School,c.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.47,Bay Shore High School,sm3.bayshore.k12.ny.us,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.68,Bay Shore High School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.66,Bay Shore High School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.67,Bay Shore High School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.71,Bay Shore High School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.65,Bay Shore High School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.69,Bay Shore High School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.76,Bay Shore High School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.72,Bay Shore High School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.73,Bay Shore High School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.101,Bay Shore High School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
206.226.155.2,Bay Shore High School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
65.254.5.12,Belmont Elementary School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.3,Belmont Elementary School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.2,Belmont Elementary School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.4,Belmont Elementary School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.6,Belmont Elementary School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.5,Belmont Elementary School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.7,Belmont Elementary School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.1,Belmont Elementary School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.8,Belmont Elementary School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.9,Belmont Elementary School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.11,Belmont Elementary School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.10,Belmont Elementary School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.14,Belmont Elementary School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.16,Belmont Elementary School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.13,Belmont Elementary School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.15,Belmont Elementary School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.18,Belmont Elementary School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.20,Belmont Elementary School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.19,Belmont Elementary School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.17,Belmont Elementary School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.22,Belmont Elementary School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.23,Belmont Elementary School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.24,Belmont Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.26,Belmont Elementary School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.33,Belmont Elementary School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.21,Belmont Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.71,Belmont Elementary School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.47,Belmont Elementary School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.41,Belmont Elementary School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.101,Belmont Elementary School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.66,Belmont Elementary School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.65,Belmont Elementary School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.67,Belmont Elementary School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.68,Belmont Elementary School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.69,Belmont Elementary School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.73,Belmont Elementary School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.72,Belmont Elementary School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.76,Belmont Elementary School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
206.226.154.227,Belmont Elementary School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Belmont Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
65.254.5.7,Brentwood High School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.3,Brentwood High School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.2,Brentwood High School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.8,Brentwood High School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.1,Brentwood High School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.22,Brentwood High School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.15,Brentwood High School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.17,Brentwood High School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.12,Brentwood High School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
