ip_address,school_name,geo_school,district_code,district_type,hostname,phase2_match,asn,whois_org,is_hosting,strong_dns_match,ny_k12_domain,whois_match,fcc_match,score,confidence,distance_km
209.222.44.161,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-161.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.164,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-164.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.168,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-168.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.166,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-166.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.169,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-169.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.167,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-167.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.165,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-165.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.170,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-170.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.171,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-171.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.173,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-173.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.172,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-172.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.175,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-175.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.176,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-176.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.177,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-177.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.174,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-174.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.179,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-179.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.178,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-178.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.183,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-183.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.181,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-181.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.180,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-180.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.185,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-185.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.184,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-184.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.186,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-186.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.187,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-187.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.189,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-189.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.182,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-182.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.188,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-188.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.191,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-191.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.194,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-194.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.190,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-190.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.192,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-192.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.193,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-193.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.196,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-196.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.195,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-195.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.197,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-197.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.198,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-198.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.202,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-202.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.199,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-199.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.203,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-203.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.200,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-200.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.201,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-201.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.205,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-205.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.206,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-206.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.208,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-208.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.204,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-204.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.207,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-207.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.209,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-209.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.210,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-210.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.211,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-211.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.213,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-213.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.212,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-212.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.216,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-216.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.214,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-214.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.215,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-215.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.218,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-218.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.219,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-219.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.221,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-221.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.217,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-217.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.220,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-220.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.222,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-222.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.223,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-223.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.224,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-224.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.228,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-228.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.225,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-225.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.227,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-227.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.226,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-226.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.231,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-231.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.232,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-232.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.229,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-229.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.230,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-230.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.233,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-233.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.237,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-237.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.236,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-236.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.240,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-240.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.239,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-239.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.238,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-238.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.235,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-235.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.241,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-241.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.234,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-234.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.242,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-242.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.243,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-243.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.245,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-245.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.244,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-244.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.248,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-248.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.249,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-249.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.247,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-247.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.246,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-246.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.251,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-251.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.252,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-252.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.250,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-250.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.253,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-253.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.3,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-3.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.6,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-6.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.254,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-254.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.44.255,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-44-255.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.2,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-2.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.5,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-5.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.4,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-4.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.1,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-1.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.7,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-7.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.8,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-8.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.12,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-12.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
209.222.45.9,Monroe Woodbury Middle School,Monroe-Woodbury Central School District,mw,public,mwcsd-209-222-45-9.mw.k12.ny.us,match,19963,Dutchess County BOCES,no,yes,yes,yes,no,3,high,
